Serial No,Location,Apartment_size,Bed,Bath,Price,Area,Area_code
1898,"South Badda, Badda, Dhaka",750,2,2,14000,Badda,3
1899,"Senpara Parbata, Section 10, Mirpur, Dhaka",1150,3,2,17000,Mirpur,44
1900,"Senpara Parbata, Section 10, Mirpur, Dhaka",500,1,1,9000,Mirpur,44
1901,"Kuril, Dhaka",850,3,2,13000,Kuril,36
1902,"West Agargaon, Agargaon, Dhaka",600,2,1,10000,Agargaon,2
1903,"Ibrahimpur, Dhaka",800,2,2,14000,Ibrahimpur,21
1904,"Block TA, Section 12, Mirpur, Dhaka",650,2,2,10000,Mirpur,44
1905,"Chandmiya Housing, Mohammadpur, Dhaka",750,2,2,16000,Mohammadpur,46
1906,"Tilpapara, Khilgaon, Dhaka",650,2,2,14000,Khilgaon,33
1907,"Dhanmondi, Dhaka",1850,3,3,45000,Dhanmondi,14
1908,"Uttar Badda, Badda, Dhaka",1200,3,3,20000,Badda,3
1909,"Faydabad, Dakshin Khan, Dhaka",1100,3,2,15000,Dakshin Khan,12
1910,"Middle Paikpara, Mirpur, Dhaka",800,2,2,12500,Mirpur,44
1911,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,13000,Badda,3
1912,"Mirpur, Dhaka",800,2,2,10500,Mirpur,44
1913,"Block B, Sayednagar, East Vatara, Vatara, Badda, Dhaka",1300,3,3,17000,Vatara,73
1914,"Block B, Sayednagar, East Vatara, Vatara, Badda, Dhaka",1300,3,3,17000,Vatara,73
1915,"Senpara Parbata, Section 10, Mirpur, Dhaka",1050,3,2,20000,Mirpur,44
1916,"Senpara Parbata, Section 10, Mirpur, Dhaka",1050,3,2,20000,Mirpur,44
1917,"Senpara Parbata, Section 10, Mirpur, Dhaka",1050,3,2,19000,Mirpur,44
1918,"East Monipur, Mirpur, Dhaka",1520,4,3,25000,Mirpur,44
1919,"Badda, Dhaka",720,2,2,12000,Badda,3
1920,"Badda, Dhaka",720,2,2,12000,Badda,3
1921,"Badda, Dhaka",720,2,2,12000,Badda,3
1922,"Badda, Dhaka",720,2,2,12000,Badda,3
1923,"Lalmatia, Dhaka",1100,3,3,28000,Lalmatia,38
1924,"West Nakhalpara, Tejgaon, Dhaka",600,2,1,14000,Tejgaon,69
1925,"Dhanmondi, Dhaka",1740,3,4,32000,Dhanmondi,14
1926,"Block F, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,10000,Mirpur,44
1927,"Block B, Section 12, Mirpur, Dhaka",1200,3,3,28000,Mirpur,44
1928,"Block B, Section 12, Mirpur, Dhaka",1200,3,3,28000,Mirpur,44
1929,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",650,2,2,11000,Mirpur,44
1930,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
1931,"Block B, Section 12, Mirpur, Dhaka",650,2,2,14500,Mirpur,44
1932,"Block B, Section 12, Mirpur, Dhaka",1200,3,3,28000,Mirpur,44
1933,"Block B, Section 12, Mirpur, Dhaka",1200,3,3,28000,Mirpur,44
1934,"Block B, Section 12, Mirpur, Dhaka",1200,3,3,28000,Mirpur,44
1935,"Sector 1, Block D, Aftab Nagar, Dhaka",1370,3,3,22000,Aftab Nagar,1
1936,"Block F, Section 11, Mirpur, Dhaka",650,2,2,10000,Mirpur,44
1937,"Block A, Section 11, Mirpur, Dhaka",1400,3,3,19000,Mirpur,44
1938,"Block B, Section 12, Mirpur, Dhaka",700,2,2,17000,Mirpur,44
1939,"Tali office Road, Hazaribag, Dhaka",800,2,2,20000,Hazaribag,20
1940,"Block B, Section 12, Mirpur, Dhaka",650,2,2,15000,Mirpur,44
1941,"Block B, Section 12, Mirpur, Dhaka",650,2,2,14500,Mirpur,44
1942,"Sector 1, Block D, Aftab Nagar, Dhaka",1370,3,3,22000,Aftab Nagar,1
1943,"Block B, Section 12, Mirpur, Dhaka",650,2,2,15500,Mirpur,44
1944,"Sector 2, Block D, Aftab Nagar, Dhaka",1450,3,3,20000,Aftab Nagar,1
1945,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",650,2,2,12000,Mirpur,44
1946,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
1947,"Block D, Chandrima Model Town, Mohammadpur, Dhaka",1400,3,3,15000,Mohammadpur,46
1948,"Section 7, Mirpur, Dhaka",650,2,2,11000,Mirpur,44
1949,"Block C, Section 12, Mirpur, Dhaka",650,2,2,14500,Mirpur,44
1950,"Middle Paikpara, Mirpur, Dhaka",1150,3,2,15000,Mirpur,44
1951,"Middle Paikpara, Mirpur, Dhaka",1150,3,2,15000,Mirpur,44
1952,"Middle Paikpara, Mirpur, Dhaka",1150,3,2,15000,Mirpur,44
1953,"Middle Paikpara, Mirpur, Dhaka",1150,3,2,15000,Mirpur,44
1954,"Middle Paikpara, Mirpur, Dhaka",1150,3,2,15000,Mirpur,44
1955,"Block H, Section 2, Mirpur, Dhaka",650,2,2,13000,Mirpur,44
1956,"Block D, Arifabad Housing Society, Pallabi, Mirpur, Dhaka",1200,3,3,17000,Mirpur,44
1957,"Shadhinata Sharani, Uttar Badda, Badda, Dhaka",832,2,2,15000,Badda,3
1958,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",1050,3,2,14000,Mirpur,44
1959,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",1050,3,2,14000,Mirpur,44
1960,"Agargaon, Dhaka",650,1,1,12500,Agargaon,2
1961,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",750,2,2,12000,Mirpur,44
1962,"Tali office Road, Hazaribag, Dhaka",800,2,2,20000,Hazaribag,20
1963,"Tajmahal Road, Mohammadpur, Dhaka",720,2,2,18000,Mohammadpur,46
1964,"Block K, South Banasree Project, Banasree, Dhaka",1200,3,2,18000,Banasree,5
1965,"Block A, Chad Uddan Housing, Mohammadpur, Dhaka",750,2,2,11000,Mohammadpur,46
1966,"Pirerbag, Mirpur, Dhaka",1150,3,3,15000,Mirpur,44
1967,"Tali office Road, Hazaribag, Dhaka",800,2,2,20000,Hazaribag,20
1968,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",850,2,2,12000,Mirpur,44
1969,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",850,2,2,12000,Mirpur,44
1970,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",850,2,2,12000,Mirpur,44
1971,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",850,2,2,12000,Mirpur,44
1972,"1st Colony, Mirpur, Dhaka",1200,3,3,17000,Mirpur,44
1973,"Block B, Chandrima Model Town, Mohammadpur, Dhaka",1100,3,3,13000,Mohammadpur,46
1974,"Block B, Chandrima Model Town, Mohammadpur, Dhaka",1100,3,3,13000,Mohammadpur,46
1975,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",850,2,2,12000,Mirpur,44
1976,"Shantibag, Malibagh, Dhaka",1200,3,2,25000,Malibagh,41
1977,"Kalabagan, Dhaka",1400,3,3,30000,Kalabagan,28
1978,"Uttar Badda, Badda, Dhaka",1050,3,2,20500,Badda,3
1979,"Badda, Dhaka",750,2,2,15000,Badda,3
1980,"Block B, Section 12, Mirpur, Dhaka",650,2,2,12000,Mirpur,44
1981,"Block D, Section 12, Mirpur, Dhaka",650,2,2,11500,Mirpur,44
1982,"Block Dha, Section 12, Mirpur, Dhaka",650,2,2,14500,Mirpur,44
1983,"Block Dha, Section 12, Mirpur, Dhaka",650,2,2,14000,Mirpur,44
1984,"Mirpur, Dhaka",650,2,1,10000,Mirpur,44
1985,"Block Dha, Section 12, Mirpur, Dhaka",650,2,2,11000,Mirpur,44
1986,"Block D, Section 12, Mirpur, Dhaka",650,2,2,12000,Mirpur,44
1987,"Block Dha, Section 12, Mirpur, Dhaka",650,2,2,14000,Mirpur,44
1988,"Pallabi Extension, Pallabi, Mirpur, Dhaka",1350,3,3,18000,Mirpur,44
1989,"Sipahibagh, North Goran, Goran, Khilgaon, Dhaka",600,2,1,13000,Khilgaon,33
1990,"Block B, Chandrima Model Town, Mohammadpur, Dhaka",1750,4,4,20000,Mohammadpur,46
1991,"Kallyanpur, Mirpur, Dhaka",600,2,1,11000,Mirpur,44
1992,"Hazaribag Model Town, Hazaribag, Dhaka",900,3,2,15000,Hazaribag,20
1993,"Dhanmondi, Dhaka",1520,3,4,50000,Dhanmondi,14
1994,"North Manikdi, Manikdi, Cantonment, Dhaka",650,2,2,12000,Cantonment,11
1995,"Kallyanpur, Mirpur, Dhaka",700,2,2,13000,Mirpur,44
1996,"Kallyanpur, Mirpur, Dhaka",700,2,2,13000,Mirpur,44
1997,"Jurain, Shyampur, Dhaka",1000,3,2,11000,Shyampur,66
1998,"Block E, Section 12, Mirpur, Dhaka",650,2,2,10000,Mirpur,44
1999,"Shantinagar, Dhaka",700,2,2,22000,Shantinagar,61
2000,"Mohammadpur, Dhaka",800,2,2,17000,Mohammadpur,46
2001,"Block J, Banasree, Dhaka",1100,3,3,20000,Banasree,5
2002,"Kalachandpur, Dhaka",600,2,1,12000,Kalachandpur,29
2003,"Mir Hajir Bag Road, West Dolairpar, Shyampur, Dhaka",1100,3,2,17000,Shyampur,66
2004,"Tali office Road, Hazaribag, Dhaka",600,2,2,15000,Hazaribag,20
2005,"Block H, Bashundhara R-A, Dhaka",800,2,2,19000,Bashundhara,10
2006,"Block H, Bashundhara R-A, Dhaka",800,2,2,19000,Bashundhara,10
2007,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1100,3,3,14500,Mirpur,44
2008,"North Ibrahimpur, Ibrahimpur, Dhaka",800,2,1,11000,Ibrahimpur,21
2009,"Manikdi, Cantonment, Dhaka",1200,3,3,23000,Cantonment,11
2010,"PC Culture Housing, Mohammadpur, Dhaka",900,2,2,16000,Mohammadpur,46
2011,"Shyamoli, Dhaka",1150,3,3,18000,Shyamoli,65
2012,"Block K, Baridhara, Dhaka",2200,3,3,120000,Baridhara,8
2013,"Block D, Chandrima Model Town, Mohammadpur, Dhaka",1400,3,3,15000,Mohammadpur,46
2014,"Block A, Sayednagar, East Vatara, Vatara, Badda, Dhaka",900,3,2,15000,Vatara,73
2015,"West Shewrapara, Mirpur, Dhaka",950,2,2,14000,Mirpur,44
2016,"Agargaon, Dhaka",500,1,1,10000,Agargaon,2
2017,"Tikatuli, Sutrapur, Dhaka",1000,3,2,16000,Sutrapur,67
2018,"Nayatola, Maghbazar, Dhaka",750,2,2,17000,Maghbazar,40
2019,"Baitul Aman Housing Society, Adabor, Dhaka",800,2,2,15000,Adabor,0
2020,"Gawair, Dakshin Khan, Dhaka",1100,3,3,14000,Dakshin Khan,12
2021,"Monipuripara, Tejgaon, Dhaka",1450,3,4,35000,Tejgaon,69
2022,"North Shahjahanpur, Dhaka",700,2,2,21000,Shahjahanpur,60
2023,"Vatara, Badda, Dhaka",1100,3,3,16000,Vatara,73
2024,"Vatara, Badda, Dhaka",1100,3,3,16000,Vatara,73
2025,"Jashimuddin Avenue, Dolipara, Uttara, Dhaka",800,2,2,16500,Uttara,72
2026,"Road No 10, Block C, Section 11, Mirpur, Dhaka",650,2,2,11000,Mirpur,44
2027,"Block B, Nobodoy Housing Society, Mohammadpur, Dhaka",720,2,2,11000,Mohammadpur,46
2028,"Avenue 6, Mirpur DOHS, Mirpur, Dhaka",1100,2,2,24000,Mirpur,44
2029,"Avenue 10, Mirpur DOHS, Mirpur, Dhaka",1100,2,2,25000,Mirpur,44
2030,"Avenue 10, Mirpur DOHS, Mirpur, Dhaka",1100,2,2,25000,Mirpur,44
2031,"Avenue 11, Mirpur DOHS, Mirpur, Dhaka",1100,2,2,25000,Mirpur,44
2032,"Avenue 11, Mirpur DOHS, Mirpur, Dhaka",1100,2,2,25000,Mirpur,44
2033,"Maghbazar, Dhaka",550,1,1,12000,Maghbazar,40
2034,"Maghbazar, Dhaka",750,2,2,15000,Maghbazar,40
2035,"Maghbazar, Dhaka",750,2,2,17000,Maghbazar,40
2036,"Ranavola- Block D, Sector 10, Uttara, Dhaka",1200,2,3,15000,Uttara,72
2037,"Ranavola- Block D, Sector 10, Uttara, Dhaka",1200,2,3,15000,Uttara,72
2038,"New Eskaton, Eskaton, Dhaka",550,1,1,14000,Eskaton,16
2039,"Shamibag Road, Shamibag, Sutrapur, Dhaka",1276,3,2,26000,Sutrapur,67
2040,"PC Culture Housing, Mohammadpur, Dhaka",750,2,2,15300,Mohammadpur,46
2041,"Block B, Section 12, Mirpur, Dhaka",700,2,2,15000,Mirpur,44
2042,"Block B, Section 12, Mirpur, Dhaka",1200,3,3,28000,Mirpur,44
2043,"Kulutala, Sutrapur, Dhaka",600,2,2,11000,Sutrapur,67
2044,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2045,"West Shewrapara, Mirpur, Dhaka",950,3,2,17000,Mirpur,44
2046,"Block B, Section 12, Mirpur, Dhaka",650,2,2,14000,Mirpur,44
2047,"Sector 1, Block D, Aftab Nagar, Dhaka",650,2,2,13000,Aftab Nagar,1
2048,"Block B, Section 12, Mirpur, Dhaka",650,2,2,15000,Mirpur,44
2049,"Eskaton, Dhaka",1750,3,4,35000,Eskaton,16
2050,"Block B, Section 12, Mirpur, Dhaka",650,2,2,15000,Mirpur,44
2051,"Block L, Eastern Housing, Pallabi, Mirpur, Dhaka",1900,4,4,18000,Mirpur,44
2052,"Kalachandpur, Dhaka",850,2,2,14000,Kalachandpur,29
2053,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2054,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2055,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2056,"Block B, Section 12, Mirpur, Dhaka",650,2,2,14000,Mirpur,44
2057,"Block L, Eastern Housing, Pallabi, Mirpur, Dhaka",1900,4,4,18000,Mirpur,44
2058,"Swapnodhara Housing, Bochila, Mohammadpur, Dhaka",1200,3,3,15000,Mohammadpur,46
2059,"Aainusbag, Dakshin Khan, Dhaka",600,2,2,10000,Dakshin Khan,12
2060,"Bibir Bagicha, Jatra Bari, Dhaka",800,2,2,10500,Jatra Bari,22
2061,"Dhanmondi, Dhaka",1500,3,3,60000,Dhanmondi,14
2062,"Bibir Bagicha, Jatra Bari, Dhaka",800,2,2,10500,Jatra Bari,22
2063,"Dhanmondi, Dhaka",1200,3,3,35000,Dhanmondi,14
2064,"Aainusbag, Dakshin Khan, Dhaka",1050,3,3,15000,Dakshin Khan,12
2065,"Mohammadpur, Dhaka",720,2,2,15000,Mohammadpur,46
2066,"Mohammadpur, Dhaka",1200,3,3,25000,Mohammadpur,46
2067,"Dhanmondi, Dhaka",1200,3,3,25000,Dhanmondi,14
2068,"Dhanmondi, Dhaka",1200,3,3,35000,Dhanmondi,14
2069,"Bochila Garden City, Bochila, Mohammadpur, Dhaka",1150,3,3,12000,Mohammadpur,46
2070,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",650,2,2,12000,Mirpur,44
2071,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2072,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",650,2,2,12000,Mirpur,44
2073,"Malibagh, Dhaka",1400,3,3,28000,Malibagh,41
2074,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2075,"Sector 1, Block G, Aftab Nagar, Dhaka",1250,3,3,20000,Aftab Nagar,1
2076,"Sector 1, Block G, Aftab Nagar, Dhaka",1250,3,3,20000,Aftab Nagar,1
2077,"Sector 1, Block G, Aftab Nagar, Dhaka",1250,3,3,20000,Aftab Nagar,1
2078,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",650,2,2,14000,Badda,3
2079,"Sector 1, Block G, Aftab Nagar, Dhaka",1250,3,3,20000,Aftab Nagar,1
2080,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2081,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2082,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",1250,3,3,15000,Mirpur,44
2083,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2084,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2085,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2086,"Section 12, Mirpur, Dhaka",1600,3,3,26000,Mirpur,44
2087,"1st Colony, Mirpur, Dhaka",1100,3,3,16000,Mirpur,44
2088,"Sector 2, Block F, Aftab Nagar, Dhaka",1250,3,3,22000,Aftab Nagar,1
2089,"Sector 2, Block F, Aftab Nagar, Dhaka",1250,3,3,22000,Aftab Nagar,1
2090,"Sector 2, Block F, Aftab Nagar, Dhaka",1250,3,3,22000,Aftab Nagar,1
2091,"Sector 2, Block F, Aftab Nagar, Dhaka",1250,3,3,22000,Aftab Nagar,1
2092,"Block C, Section 12, Mirpur, Dhaka",650,2,2,15000,Mirpur,44
2093,"Block D, Bochila Garden City, Bochila, Mohammadpur, Dhaka",2000,4,4,20000,Mohammadpur,46
2094,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",1250,3,3,15000,Mirpur,44
2095,"Middle Bashabo, Bashabo, Dhaka",800,2,2,15000,Bashabo,9
2096,"Section 12, Mirpur, Dhaka",1600,3,3,27000,Mirpur,44
2097,"Block J, Banasree, Dhaka",600,2,1,11000,Banasree,5
2098,"Green Road, Dhanmondi, Dhaka",875,2,3,20000,Dhanmondi,14
2099,"Khaje Dewan, Lalbagh, Dhaka",600,2,1,16000,Lalbagh,37
2100,"Shahjahanpur, Dhaka",750,2,2,20000,Shahjahanpur,60
2101,"Section 10, Mirpur, Dhaka",1050,3,2,18000,Mirpur,44
2102,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",1050,3,2,14000,Mirpur,44
2103,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",1050,3,2,14000,Mirpur,44
2104,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2105,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2106,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2107,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2108,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2109,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2110,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2111,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2112,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2113,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2114,"Madhya Ajampur, Dakshin Khan, Dhaka",1200,3,3,17000,Dakshin Khan,12
2115,"Kallyanpur, Mirpur, Dhaka",700,2,2,14000,Mirpur,44
2116,"North Azampur, Dakshin Khan, Dhaka",700,2,2,13500,Dakshin Khan,12
2117,"South Madartek, Madartek, Bashabo, Dhaka",1200,3,3,16500,Madartek,39
2118,"South Madartek, Madartek, Bashabo, Dhaka",1000,3,3,16500,Madartek,39
2119,"South Madartek, Madartek, Bashabo, Dhaka",1200,3,3,16000,Madartek,39
2120,"South Madartek, Madartek, Bashabo, Dhaka",1000,3,3,16000,Madartek,39
2121,"North Azampur, Dakshin Khan, Dhaka",700,2,2,13500,Dakshin Khan,12
2122,"South Madartek, Madartek, Bashabo, Dhaka",1200,3,3,16000,Madartek,39
2123,"Kallyanpur, Mirpur, Dhaka",750,2,2,15000,Mirpur,44
2124,"South Madartek, Madartek, Bashabo, Dhaka",1000,3,3,16500,Madartek,39
2125,"Kallyanpur, Mirpur, Dhaka",650,2,1,11000,Mirpur,44
2126,"Azimpur, Lalbagh, Dhaka",700,2,2,16000,Lalbagh,37
2127,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",1050,3,2,14000,Mirpur,44
2128,"Section 12, Mirpur, Dhaka",1600,3,3,28000,Mirpur,44
2129,"Block K, Eastern Housing, Pallabi, Mirpur, Dhaka",1000,3,3,11000,Mirpur,44
2130,"North Azampur, Dakshin Khan, Dhaka",700,2,2,13500,Dakshin Khan,12
2131,"North Azampur, Dakshin Khan, Dhaka",700,2,2,13500,Dakshin Khan,12
2132,"North Azampur, Dakshin Khan, Dhaka",700,2,2,13500,Dakshin Khan,12
2133,"Shaikh Saheb Bazar Road, Azimpur, Lalbagh, Dhaka",700,2,2,18000,Lalbagh,37
2134,"East Badda, Badda, Dhaka",800,2,2,13000,Badda,3
2135,"East Badda, Badda, Dhaka",1000,3,3,15000,Badda,3
2136,"East Badda, Badda, Dhaka",800,2,2,13000,Badda,3
2137,"Lalbagh, Dhaka",700,2,2,20000,Lalbagh,37
2138,"Sector 7, Uttara, Dhaka",1200,3,3,25000,Uttara,72
2139,"South Madartek, Madartek, Bashabo, Dhaka",1000,3,3,16500,Madartek,39
2140,"South Madartek, Madartek, Bashabo, Dhaka",1200,3,3,16000,Madartek,39
2141,"South Madartek, Madartek, Bashabo, Dhaka",1000,3,3,16500,Madartek,39
2142,"Ashkona, Dakshin Khan, Dhaka",1300,3,3,16000,Dakshin Khan,12
2143,"Sector 1, Uttara, Dhaka",1400,3,3,35000,Uttara,72
2144,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",1654,3,4,15000,Uttara,72
2145,"Section 10, Mirpur, Dhaka",1050,3,2,18000,Mirpur,44
2146,"Block Dha, Section 12, Mirpur, Dhaka",650,2,2,14000,Mirpur,44
2147,"Shantibag, Malibagh, Dhaka",700,2,2,16000,Malibagh,41
2148,"Rupnagar R/A, Mirpur, Dhaka",650,2,2,10000,Mirpur,44
2149,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",1000,3,2,14000,Mirpur,44
2150,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",1000,3,2,14000,Mirpur,44
2151,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",1000,3,2,14000,Mirpur,44
2152,"Kallyanpur, Mirpur, Dhaka",650,2,2,13000,Mirpur,44
2153,"Block A, Sat Masjid Housing, Mohammadpur, Dhaka",1250,3,3,16000,Mohammadpur,46
2154,"Block A, Sat Masjid Housing, Mohammadpur, Dhaka",1250,3,3,16000,Mohammadpur,46
2155,"Ashkona, Dakshin Khan, Dhaka",1200,3,2,13000,Dakshin Khan,12
2156,"Kallyanpur, Mirpur, Dhaka",700,2,2,15000,Mirpur,44
2157,"Block A, Bashundhara R-A, Dhaka",1000,2,2,30000,Bashundhara,10
2158,"South Chalabon, Dakshin Khan, Dhaka",1200,3,2,11000,Dakshin Khan,12
2159,"Mohammadpur, Dhaka",1500,3,3,35000,Mohammadpur,46
2160,"South Chalabon, Dakshin Khan, Dhaka",1200,3,2,11000,Dakshin Khan,12
2161,"South Chalabon, Dakshin Khan, Dhaka",1200,3,2,11000,Dakshin Khan,12
2162,"South Chalabon, Dakshin Khan, Dhaka",1200,3,2,11000,Dakshin Khan,12
2163,"South Chalabon, Dakshin Khan, Dhaka",1200,3,2,11000,Dakshin Khan,12
2164,"South Chalabon, Dakshin Khan, Dhaka",700,2,2,12000,Dakshin Khan,12
2165,"Mohammadpur, Dhaka",720,2,2,14500,Mohammadpur,46
2166,"Block A, Bashundhara R-A, Dhaka",1450,3,3,45000,Bashundhara,10
2167,"Moddhopara, Ashkona, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,12
2168,"Block A, Bashundhara R-A, Dhaka",1450,3,3,40000,Bashundhara,10
2169,"Moddhopara, Ashkona, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,12
2170,"Pallabi, Mirpur, Dhaka",1200,3,2,18000,Mirpur,44
2171,"South Goran, Goran, Khilgaon, Dhaka",800,2,2,14000,Khilgaon,33
2172,"Block J, Banasree, Dhaka",1100,3,3,20000,Banasree,5
2173,"Block J, Banasree, Dhaka",1100,3,3,21000,Banasree,5
2174,"Block H, Bashundhara R-A, Dhaka",800,2,2,19000,Bashundhara,10
2175,"Block H, Bashundhara R-A, Dhaka",800,2,2,19000,Bashundhara,10
2176,"Avenue 3, Mirpur DOHS, Mirpur, Dhaka",850,2,1,15000,Mirpur,44
2177,"Mohammadi Housing LTD., Mohammadpur, Dhaka",750,2,2,16000,Mohammadpur,46
2178,"Kotwali, Dhaka",1000,2,2,20000,Kotwali,35
2179,"Cantonment, Dhaka",1400,4,3,21000,Cantonment,11
2180,"Block A, Section 10, Mirpur, Dhaka",650,2,2,12000,Mirpur,44
2181,"PC Culture Housing, Mohammadpur, Dhaka",600,2,1,12000,Mohammadpur,46
2182,"Maghbazar, Dhaka",2750,3,4,55000,Maghbazar,40
2183,"Jigatola, Hazaribag, Dhaka",1565,3,4,30000,Hazaribag,20
2184,"North Shahjahanpur, Dhaka",700,2,2,20000,Shahjahanpur,60
2185,"Avenue 11, Mirpur DOHS, Mirpur, Dhaka",2200,4,4,40000,Mirpur,44
2186,"West Agargaon, Agargaon, Dhaka",850,2,2,13500,Agargaon,2
2187,"Abdur Rafique Housing Society, Shekhertek, Mohammadpur, Dhaka",850,3,2,17000,Mohammadpur,46
2188,"Monipuripara, Tejgaon, Dhaka",1250,3,4,28000,Tejgaon,69
2189,"Block H, Section 2, Mirpur, Dhaka",650,2,2,12000,Mirpur,44
2190,"Bonolota Abashik Elaka, West Agargaon, Agargaon, Dhaka",800,2,2,14000,Agargaon,2
2191,"Block C, Section 12, Mirpur, Dhaka",1200,3,3,18000,Mirpur,44
2192,"Kafrul, Dhaka",550,2,1,10000,Kafrul,26
2193,"Shiddheswari, Dhaka",400,1,1,14000,Shiddheswari,64
2194,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2195,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2196,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2197,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2198,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2199,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2200,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2201,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2202,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2203,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1335,3,3,17000,Mirpur,44
2204,"Kalachandpur, Dhaka",1100,2,3,18000,Kalachandpur,29
2205,"Sector 2, Block H, Aftab Nagar, Dhaka",750,3,2,14000,Aftab Nagar,1
2206,"East Monipur, Mirpur, Dhaka",700,2,1,10500,Mirpur,44
2207,"Dhanmondi, Dhaka",1790,3,4,45000,Dhanmondi,14
2208,"Block E, Section 2, Mirpur, Dhaka",650,2,2,13000,Mirpur,44
2209,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,13000,Badda,3
2210,"Block C, Aftab Nagar, Dhaka",700,2,1,11000,Aftab Nagar,1
2211,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",600,2,1,11000,Badda,3
2212,"East Shewrapara, Mirpur, Dhaka",750,2,2,15500,Mirpur,44
2213,"Block E, Arifabad Housing Society, Pallabi, Mirpur, Dhaka",1050,3,3,14000,Mirpur,44
2214,"Block C, Bashundhara R-A, Dhaka",1563,3,3,35000,Bashundhara,10
2215,"Kallyanpur, Mirpur, Dhaka",1200,3,3,16000,Mirpur,44
2216,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",1654,3,4,13000,Uttara,72
