Serial No,Location,Apartment_size,Bed,Bath,Price,Area,Area_code
336,"Block D, Section 12, Mirpur, Dhaka",650,2,2,11500,Mirpur,194
337,"Shyamoli, Dhaka",1050,3,2,18000,Shyamoli,632
338,"Sector 10, Uttara, Dhaka",1375,3,3,20000,Uttara,590
339,"Block C, Section 12, Mirpur, Dhaka",800,2,2,10500,Mirpur,161
340,"Block C, Section 12, Mirpur, Dhaka",700,2,2,11000,Mirpur,161
341,"Block C, Section 12, Mirpur, Dhaka",700,1,1,11000,Mirpur,161
342,"Block C, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",1500,3,3,26000,Mohammadpur,151
343,"Kallyanpur, Mirpur, Dhaka",1275,3,3,20000,Mirpur,385
344,"Block D, Section 12, Mirpur, Dhaka",700,2,2,10000,Mirpur,194
345,"Shahidbag, Malibagh, Dhaka",800,2,2,16000,Malibagh,612
346,"Pallabi Extension, Pallabi, Mirpur, Dhaka",1000,3,2,13000,Mirpur,523
347,"Joar Sahara, Dhaka",700,2,2,12000,Joar Sahara,371
348,"Mohammadi Housing LTD., Mohammadpur, Dhaka",1200,2,2,20000,Mohammadpur,459
349,"Block F, Bashundhara R-A, Dhaka",1800,3,4,27000,Bashundhara,220
350,"Block G, Bashundhara R-A, Dhaka",1730,3,3,25000,Bashundhara,230
351,"Sector 10, Uttara, Dhaka",1450,3,3,18500,Uttara,590
352,"Mohammadpur, Dhaka",800,2,2,14000,Mohammadpur,461
353,"Mohammadpur, Dhaka",800,2,2,12000,Mohammadpur,461
354,"Mohammadpur, Dhaka",1000,3,2,16000,Mohammadpur,461
355,"Mohammadi Housing LTD., Mohammadpur, Dhaka",900,2,2,16500,Mohammadpur,459
356,"Dakshin Khan, Dhaka",700,2,2,12000,Dakshin Khan,292
357,"Maghbazar, Dhaka",700,2,2,25000,Maghbazar,422
358,"Gawair, Dakshin Khan, Dhaka",750,2,2,11000,Dakshin Khan,333
359,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,12000,Badda,641
360,"Turag, Dhaka",1350,3,3,18000,Turag,688
361,"Block E, Section 12, Mirpur, Dhaka",650,2,2,13000,Mirpur,212
362,"Sector 5, Uttara, Dhaka",1050,2,2,14000,Uttara,602
363,"Mirpur, Dhaka",750,2,2,14000,Mirpur,451
364,"Zafrabad, Dhaka",750,2,2,12000,Zafrabad,726
365,"Sector 12, Uttara, Dhaka",1000,3,2,17000,Uttara,592
366,"Block H, Kazi Furi, Ghudaraghat, Section 1, Mirpur, Dhaka",700,2,2,13000,Mirpur,239
367,"Block E, Section 12, Mirpur, Dhaka",650,2,2,11000,Mirpur,212
368,"Block A, Section 10, Mirpur, Dhaka",2100,4,4,30000,Mirpur,97
369,"Sector 10, Uttara, Dhaka",1400,3,4,20000,Uttara,590
370,"Mirpur, Dhaka",550,2,2,10000,Mirpur,451
371,"Ashkona, Dakshin Khan, Dhaka",1000,3,2,13000,Dakshin Khan,24
372,"Block C, Chandmiya Housing, Mohammadpur, Dhaka",950,3,2,18000,Mohammadpur,145
373,"Meradia, Khilgaon, Dhaka",650,2,2,14000,Khilgaon,438
374,"Block D2, Section 10, Mirpur, Dhaka",1200,3,3,18000,Mirpur,199
375,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",750,2,1,12000,Mirpur,323
376,"Badda, Dhaka",1000,3,2,15000,Badda,47
377,"Mohammadpur, Dhaka",850,2,2,18000,Mohammadpur,461
378,"Block A, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,10000,Mirpur,81
379,"Kuril, Dhaka",800,2,2,14000,Kuril,408
380,"Badda, Dhaka",950,3,2,16000,Badda,47
381,"Gulbag, Malibagh, Dhaka",750,2,1,18000,Malibagh,344
382,"Turag, Dhaka",1050,3,2,14000,Turag,688
383,"Malibagh, Dhaka",800,2,2,18000,Malibagh,427
384,"Sector 10, Uttara, Dhaka",1000,3,2,19000,Uttara,590
385,"Block A, Nobodoy Housing Society, Mohammadpur, Dhaka",970,3,2,18000,Mohammadpur,90
386,"Block L, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,10500,Mirpur,261
387,"Mohammadi Housing LTD., Mohammadpur, Dhaka",800,2,2,14000,Mohammadpur,459
388,"Shyamoli, Dhaka",700,2,2,14000,Shyamoli,632
389,"Mirpur, Dhaka",1400,3,3,17000,Mirpur,451
390,"Block C, Section 12, Mirpur, Dhaka",650,2,2,11000,Mirpur,161
391,"Shantinagar, Dhaka",1200,3,3,30000,Shantinagar,619
392,"Kakrail, Dhaka",650,2,1,22000,Kakrail,381
393,"East Mollartek, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,315
394,"Kuril, Dhaka",650,2,1,12000,Kuril,408
395,"Block G, Bashundhara R-A, Dhaka",1400,3,3,25000,Bashundhara,230
396,"Shantinagar, Dhaka",1300,3,3,33000,Shantinagar,619
397,"Sector 2, Block H, Aftab Nagar, Dhaka",1350,3,3,17500,Aftab Nagar,599
398,"Block G, Bashundhara R-A, Dhaka",1500,3,3,25000,Bashundhara,230
399,"East Rampura, Rampura, Dhaka",1160,3,3,19000,Rampura,319
400,"Sector 11, Uttara, Dhaka",900,2,2,17000,Uttara,591
401,"Avenue 2, Mirpur DOHS, Mirpur, Dhaka",2200,4,4,40000,Mirpur,33
402,"Monipuripara, Tejgaon, Dhaka",1500,3,4,30000,Tejgaon,467
403,"Lalbagh, Dhaka",850,2,2,18000,Lalbagh,412
404,"Block I, Bashundhara R-A, Dhaka",1400,3,3,24000,Bashundhara,244
405,"Tilpapara, Khilgaon, Dhaka",1000,2,2,12000,Khilgaon,683
406,"Block F, Eastern Housing, Pallabi, Mirpur, Dhaka",900,2,2,11500,Mirpur,222
407,"Modhubag, Boro Maghbazar, Maghbazar, Dhaka",1000,2,2,20000,Maghbazar,454
408,"Block D, Section 12, Mirpur, Dhaka",650,2,2,10500,Mirpur,194
409,"Khilgaon, Dhaka",1000,2,1,14000,Khilgaon,402
410,"Maghbazar, Dhaka",1200,3,2,20000,Maghbazar,422
411,"Vatara, Badda, Dhaka",1200,3,3,17000,Vatara,697
412,"Badda, Dhaka",1050,3,2,18000,Badda,47
413,"Shyamoli, Dhaka",1050,3,2,16000,Shyamoli,632
414,"Mohammadpur, Dhaka",1200,2,2,17000,Mohammadpur,461
415,"Tajmahal Road, Mohammadpur, Dhaka",1250,3,3,32000,Mohammadpur,668
416,"Kathalbagan, Dhaka",1400,3,3,32000,Kathalbagan,393
417,"Block C, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",550,1,1,11000,Mohammadpur,151
418,"Block E, Section 12, Mirpur, Dhaka",700,2,2,12000,Mirpur,212
419,"Block F, Bashundhara R-A, Dhaka",1850,3,3,25000,Bashundhara,220
420,"Nikunja 2, Nikunja, Dhaka",750,2,2,19000,Nikunja,491
421,"Nayatola, Maghbazar, Dhaka",700,2,1,12100,Maghbazar,485
422,"Block C, Section 12, Mirpur, Dhaka",650,2,1,10500,Mirpur,161
423,"Kawlar, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,395
424,"Dhanmondi, Dhaka",2150,3,3,60000,Dhanmondi,296
425,"Kalabagan, Dhaka",1300,3,3,32000,Kalabagan,382
426,"Block C, Section 12, Mirpur, Dhaka",600,2,2,10500,Mirpur,161
427,"Sector 11, Uttara, Dhaka",900,2,2,18000,Uttara,591
428,"Block C, Banasree, Dhaka",950,2,2,16000,Banasree,140
429,"Kathalbagan, Dhaka",1150,3,2,25000,Kathalbagan,393
430,"Mohammadia Housing Society, Mohammadpur, Dhaka",750,2,2,14000,Mohammadpur,460
431,"Block E, Section 12, Mirpur, Dhaka",650,2,2,10000,Mirpur,212
432,"Block C, Section 12, Mirpur, Dhaka",650,2,2,11000,Mirpur,161
433,"Block F, aziz Moholla, Mohammadpur, Dhaka",720,2,2,14000,Mohammadpur,228
434,"Badda, Dhaka",650,2,2,11500,Badda,47
435,"Mollartek, Dakshin Khan, Dhaka",1100,3,2,16000,Dakshin Khan,463
436,"West Kalachandpur, Kalachandpur, Dhaka",850,2,2,14000,Kalachandpur,711
437,"Agargaon, Dhaka",1150,3,2,18000,Agargaon,13
438,"Section 2, Mirpur, Dhaka",650,2,2,12000,Mirpur,581
439,"West Shewrapara, Mirpur, Dhaka",1000,3,2,21000,Mirpur,724
440,"Middle Paikpara, Mirpur, Dhaka",996,3,3,14000,Mirpur,445
441,"Sector 14, Uttara, Dhaka",800,2,2,16000,Uttara,594
442,"Section 1, Mirpur, Dhaka",800,2,2,14000,Mirpur,575
443,"Mohammadia Housing Society, Mohammadpur, Dhaka",1200,3,3,22000,Mohammadpur,460
444,"Tolarbag, Section 1, Mirpur, Dhaka",1100,3,2,17000,Mirpur,684
445,"Gandaria, Sutrapur, Dhaka",850,2,2,15000,Sutrapur,332
446,"Avenue 5, Block C, Section 11, Mirpur, Dhaka",650,2,2,10000,Mirpur,40
447,"Gudaraghat, Middle Badda, Badda, Dhaka",750,2,2,17000,Badda,343
448,"Block C, Section 6, Mirpur, Dhaka",1000,3,2,25000,Mirpur,164
449,"Mirpur, Dhaka",900,2,2,14000,Mirpur,451
450,"Malibagh, Dhaka",600,2,2,15500,Malibagh,427
451,"Block G, Section 1, Mirpur, Dhaka",1050,3,2,16000,Mirpur,232
452,"Block G, Section 1, Mirpur, Dhaka",1160,3,3,16000,Mirpur,232
453,"Block G, Section 1, Mirpur, Dhaka",1200,3,3,18000,Mirpur,232
454,"Block G, Section 1, Mirpur, Dhaka",1200,3,3,18000,Mirpur,232
455,"Block G, Section 1, Mirpur, Dhaka",1200,3,3,18000,Mirpur,232
456,"Block B, Section 12, Mirpur, Dhaka",1200,3,3,28000,Mirpur,132
457,"Suchona Model Town, Bochila, Mohammadpur, Dhaka",800,2,2,12000,Mohammadpur,661
458,"North Manikdi, Manikdi, Cantonment, Dhaka",900,3,2,11000,Cantonment,507
459,"Section 2, Mirpur, Dhaka",1100,3,3,17000,Mirpur,581
460,"Sector 12, Uttara, Dhaka",1650,2,2,37000,Uttara,592
461,"Block G, Bashundhara R-A, Dhaka",1500,3,3,30000,Bashundhara,230
462,"Block A, Metro Housing, Bochila, Mohammadpur, Dhaka",1300,3,3,18000,Mohammadpur,87
463,"Block G, Bashundhara R-A, Dhaka",1300,3,2,23000,Bashundhara,230
464,"Block G, Bashundhara R-A, Dhaka",1300,3,2,23000,Bashundhara,230
465,"Shahjahanpur, Dhaka",850,2,2,25000,Shahjahanpur,614
466,"Mirpur, Dhaka",650,2,2,10000,Mirpur,451
467,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1000,3,2,17500,Mirpur,446
468,"Block B, Chad Uddan Housing, Mohammadpur, Dhaka",1250,3,2,14000,Mohammadpur,111
469,"Kallyanpur, Mirpur, Dhaka",1150,3,3,17000,Mirpur,385
470,"Mohammadpur, Dhaka",1300,3,3,30000,Mohammadpur,461
471,"Mohammadpur, Dhaka",650,2,1,13000,Mohammadpur,461
472,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",720,2,2,10000,Mohammadpur,74
473,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",720,2,2,10000,Mohammadpur,74
474,"Bochila, Mohammadpur, Dhaka",1300,3,3,13000,Mohammadpur,271
475,"Borobag, Section 2, Mirpur, Dhaka",650,2,2,13500,Mirpur,275
476,"Vashantek, Cantonment, Dhaka",750,2,2,11500,Cantonment,696
477,"Block E, Chandrima Model Town, Mohammadpur, Dhaka",750,2,2,10000,Mohammadpur,205
478,"Block E, Chandrima Model Town, Mohammadpur, Dhaka",750,2,2,10000,Mohammadpur,205
479,"Shantinagar, Dhaka",1650,3,3,40000,Shantinagar,619
480,"Block L, Eastern Housing, Pallabi, Mirpur, Dhaka",650,2,2,10000,Mirpur,261
481,"Khilbari Tek, Badda, Dhaka",500,2,2,14000,Badda,401
482,"Block G, Bashundhara R-A, Dhaka",1500,3,3,25000,Bashundhara,230
483,"Joar Sahara, Dhaka",700,2,2,12500,Joar Sahara,371
484,"Shyamoli, Dhaka",1000,3,2,17000,Shyamoli,632
485,"Uttar Badda, Badda, Dhaka",720,2,2,13000,Badda,691
486,"Section 10, Mirpur, Dhaka",1150,3,3,16000,Mirpur,576
487,"Mohammadia Housing Society, Mohammadpur, Dhaka",1200,3,2,25000,Mohammadpur,460
488,"South Kallyanpur, Kallyanpur, Mirpur, Dhaka",700,2,2,14500,Mirpur,649
489,"Jahuri Moholla, Mohammadpur, Dhaka",1500,3,4,25000,Mohammadpur,359
490,"Block B, Chad Uddan Housing, Mohammadpur, Dhaka",750,2,2,12000,Mohammadpur,111
491,"Sector 13, Uttara, Dhaka",900,2,2,19000,Uttara,593
492,"Agargaon, Dhaka",1365,3,3,18000,Agargaon,13
493,"Malibagh, Dhaka",1180,3,3,24000,Malibagh,427
494,"Sector 4, Uttara, Dhaka",2010,3,4,42000,Uttara,601
495,"Block D, Section 12, Mirpur, Dhaka",700,2,2,10000,Mirpur,194
496,"Shantibag, Malibagh, Dhaka",600,2,2,15000,Malibagh,618
497,"Sector 12, Uttara, Dhaka",1500,3,3,27000,Uttara,592
498,"Block E, Section 12, Mirpur, Dhaka",650,2,2,12000,Mirpur,212
499,"Pallabi, Mirpur, Dhaka",1200,3,3,20000,Mirpur,524
500,"Sector 14, Uttara, Dhaka",1200,3,2,20000,Uttara,594
501,"Sector 14, Uttara, Dhaka",800,2,2,18000,Uttara,594
502,"Block D, Section 12, Mirpur, Dhaka",650,2,2,11500,Mirpur,194
503,"Nayatola, Maghbazar, Dhaka",900,2,2,19000,Maghbazar,485
504,"North Goran, Goran, Khilgaon, Dhaka",1150,3,3,23000,Khilgaon,500
505,"North Shahjahanpur, Dhaka",600,2,1,13000,Shahjahanpur,511
506,"Sector 5, Uttara, Dhaka",1260,3,3,20000,Uttara,602
507,"West Kalachandpur, Kalachandpur, Dhaka",1200,3,2,16000,Kalachandpur,711
508,"Nurer Chala, Badda, Dhaka",800,2,2,14500,Badda,515
509,"Gandaria, Sutrapur, Dhaka",650,2,2,12000,Sutrapur,332
510,"Merul Badda, Badda, Dhaka",1350,3,3,20000,Badda,439
511,"Rampura, Dhaka",850,2,2,20000,Rampura,541
512,"Block E, Section 12, Mirpur, Dhaka",650,2,2,10000,Mirpur,212
513,"Sector 10, Uttara, Dhaka",1250,3,3,20000,Uttara,590
514,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",1480,3,3,22000,Mirpur,323
515,"Rupnagar R/A, Mirpur, Dhaka",800,2,2,14000,Mirpur,565
516,"Nurer Chala, Badda, Dhaka",550,1,2,10000,Badda,515
517,"Block D, Section 12, Mirpur, Dhaka",650,2,2,13500,Mirpur,194
518,"Eskaton, Dhaka",2024,3,3,45000,Eskaton,325
519,"Manikdi, Cantonment, Dhaka",650,2,2,11000,Cantonment,428
520,"Baitul Aman Housing Society, Adabor, Dhaka",800,2,2,16000,Adabor,51
521,"Section 1, Mirpur, Dhaka",650,2,2,11000,Mirpur,575
522,"Block K, Bashundhara R-A, Dhaka",1200,2,2,22000,Bashundhara,254
523,"Uttar Badda, Badda, Dhaka",720,2,2,13500,Badda,691
524,"Kafrul, Dhaka",1250,2,2,24000,Kafrul,378
525,"Sector 2, Block F, Aftab Nagar, Dhaka",850,2,2,16000,Aftab Nagar,598
526,"Shyamoli, Dhaka",1300,3,3,22000,Shyamoli,632
527,"Section 7, Mirpur, Dhaka",800,2,2,13000,Mirpur,583
528,"Chandmiya Housing, Mohammadpur, Dhaka",1150,3,3,22000,Mohammadpur,283
529,"Ring Road, Shyamoli, Dhaka",950,3,2,25000,Shyamoli,547
530,"Kazibari, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,396
531,"Block J, Banasree, Dhaka",700,2,2,15000,Banasree,245
532,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1600,4,4,22000,Mohammadpur,108
533,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1600,4,4,20000,Mohammadpur,108
534,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1600,4,4,22000,Mohammadpur,108
535,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1600,4,4,20000,Mohammadpur,108
536,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1600,4,4,22000,Mohammadpur,108
537,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1600,4,4,20000,Mohammadpur,108
538,"Block C, Section 6, Mirpur, Dhaka",650,2,2,14000,Mirpur,164
539,"Mirpur, Dhaka",750,2,2,13000,Mirpur,451
540,"Block D, Section 12, Mirpur, Dhaka",650,2,2,11500,Mirpur,194
541,"Kallyanpur, Mirpur, Dhaka",1000,3,2,18500,Mirpur,385
542,"Block D, Section 12, Mirpur, Dhaka",650,2,2,12000,Mirpur,194
543,"Block D, Section 12, Mirpur, Dhaka",650,2,2,12000,Mirpur,194
544,"Block D, Mohanagar Housing, West Rampura, Rampura, Dhaka",850,2,2,17000,Rampura,187
545,"Banani DOHS, Dhaka",2000,3,4,70000,Banani,53
546,"Block D, Section 12, Mirpur, Dhaka",650,2,2,12500,Mirpur,194
547,"Kalabagan, Dhaka",1400,3,3,25000,Kalabagan,382
548,"Block D, Section 12, Mirpur, Dhaka",650,2,2,13000,Mirpur,194
549,"Amligola, Lalbagh, Dhaka",700,2,2,13000,Lalbagh,17
550,"Amligola, Lalbagh, Dhaka",700,2,2,13000,Lalbagh,17
551,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",750,2,2,12000,Mohammadpur,108
552,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1500,3,3,18000,Mohammadpur,108
553,"Sector 14, Uttara, Dhaka",900,2,2,15000,Uttara,594
554,"Kallyanpur, Mirpur, Dhaka",800,2,2,16000,Mirpur,385
555,"Block B, Section 1, Mirpur, Dhaka",650,2,2,11000,Mirpur,129
556,"Block B, Section 1, Mirpur, Dhaka",600,2,1,11000,Mirpur,129
557,"Uttar Badda, Badda, Dhaka",700,2,2,14000,Badda,691
558,"Uttar Badda, Badda, Dhaka",950,3,2,20000,Badda,691
559,"Uttar Badda, Badda, Dhaka",700,2,2,15000,Badda,691
560,"Section 2, Mirpur, Dhaka",650,2,2,11000,Mirpur,581
561,"Block D, Section 11, Mirpur, Dhaka",650,2,2,12000,Mirpur,193
562,"Rayer Bazaar, Hazaribag, Dhaka",1100,3,2,20000,Hazaribag,545
563,"Shyamoli, Dhaka",800,2,2,17000,Shyamoli,632
564,"Mohammadpur, Dhaka",1150,3,2,18000,Mohammadpur,461
565,"East Shewrapara, Mirpur, Dhaka",1100,3,2,18000,Mirpur,321
566,"Mirpur, Dhaka",700,2,2,10000,Mirpur,451
567,"East Shewrapara, Mirpur, Dhaka",900,3,2,14000,Mirpur,321
568,"Tejgaon, Dhaka",650,2,1,17000,Tejgaon,677
569,"Block C, South Banasree Project, Banasree, Dhaka",600,2,2,12000,Banasree,165
570,"Block C, Section 12, Mirpur, Dhaka",650,2,2,12000,Mirpur,161
571,"Block B, Sayednagar, East Vatara, Vatara, Badda, Dhaka",1050,3,2,15000,Vatara,128
572,"Block A, Rainkhola, Section 2, Mirpur, Dhaka",650,2,2,15000,Mirpur,92
573,"Sabujbag, South Bashabo, Bashabo, Dhaka",700,2,2,15000,Bashabo,567
574,"Bangshal, Dhaka",1100,2,2,25000,Bangshal,57
575,"Dhaka Real Estate, Katashur, Mohammadpur, Dhaka",1450,3,3,22000,Mohammadpur,294
576,"Nayatola, Maghbazar, Dhaka",650,2,1,13000,Maghbazar,485
577,"Block B, Section 11, Mirpur, Dhaka",1100,3,3,17000,Mirpur,131
578,"Block B, Section 11, Mirpur, Dhaka",1100,3,3,17000,Mirpur,131
579,"Mohammadpur, Dhaka",670,2,2,20000,Mohammadpur,461
580,"Mohammadpur, Dhaka",650,2,2,18000,Mohammadpur,461
581,"Swapnodhara Housing, Bochila, Mohammadpur, Dhaka",1100,3,2,16000,Mohammadpur,666
582,"Bosila, Mohammadpur, Dhaka",1100,3,2,15000,Mohammadpur,277
583,"Block D, Dhaka Uddan, Mohammadpur, Dhaka",700,2,2,12000,Mohammadpur,178
584,"Block G, Bashundhara R-A, Dhaka",1300,3,2,23000,Bashundhara,230
585,"Block G, Bashundhara R-A, Dhaka",1300,3,2,23000,Bashundhara,230
586,"Kalabagan, Dhaka",1500,3,3,35000,Kalabagan,382
587,"West Shewrapara, Mirpur, Dhaka",1100,3,3,20000,Mirpur,724
588,"South Pirerbag, Pirerbag, Mirpur, Dhaka",800,2,2,14000,Mirpur,658
589,"Block L, Bashundhara R-A, Dhaka",1100,3,3,16000,Bashundhara,260
590,"Sector 11, Uttara, Dhaka",1350,3,3,30000,Uttara,591
591,"Mirpur, Dhaka",650,2,2,10500,Mirpur,451
592,"Joar Sahara, Dhaka",800,2,2,14000,Joar Sahara,371
593,"Baitul Aman Housing Society, Adabor, Dhaka",800,2,2,16000,Adabor,51
594,"Middle Bashabo, Bashabo, Dhaka",700,2,2,14500,Bashabo,441
595,"Baridhara DOHS, Dhaka",1344,3,3,50000,Baridhara,58
596,"Baridhara DOHS, Dhaka",2035,4,3,75000,Baridhara,58
597,"Arambagh, Motijheel, Dhaka",800,2,2,17000,Motijheel,21
598,"Shah Ali Bag, Section 1, Mirpur, Dhaka",800,2,2,13000,Mirpur,609
599,"Block E, Lalmatia, Dhaka",1200,3,4,33000,Lalmatia,208
600,"Gandaria, Sutrapur, Dhaka",600,2,2,14000,Sutrapur,332
601,"Shantinagar, Dhaka",650,2,1,14000,Shantinagar,619
602,"Block C, Aftab Nagar, Dhaka",1100,3,2,15000,Aftab Nagar,138
603,"East Kazipara, Mirpur, Dhaka",600,2,1,10000,Mirpur,309
604,"Sector 12, Uttara, Dhaka",950,3,3,15000,Uttara,592
605,"Taltola, Agargaon, Dhaka",950,3,2,16000,Taltola,672
606,"Joar Sahara, Dhaka",750,2,2,14000,Joar Sahara,371
607,"Block D, South Banasree Project, Banasree, Dhaka",600,2,2,10000,Banasree,198
608,"Block C, Section 12, Mirpur, Dhaka",650,2,2,14000,Mirpur,161
609,"Shantibag, Malibagh, Dhaka",750,2,1,15000,Malibagh,618
610,"Kalachandpur, Dhaka",800,2,2,13500,Kalachandpur,383
611,"Kuril, Dhaka",1000,2,2,14500,Kuril,408
612,"Mohammadpur, Dhaka",750,2,2,17000,Mohammadpur,461
613,"Block E, Section 12, Mirpur, Dhaka",650,2,2,10000,Mirpur,212
614,"South Badda, Badda, Dhaka",700,2,2,13500,Badda,639
615,"Mirpur, Dhaka",750,2,2,12000,Mirpur,451
616,"Sector 6, Uttara, Dhaka",1450,3,3,33000,Uttara,603
617,"RK Mission Road, Gopibag, Motijheel, Dhaka",700,2,1,17000,Motijheel,537
618,"Mohammadpur, Dhaka",1000,2,2,22000,Mohammadpur,461
619,"Block L, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,10000,Mirpur,261
620,"Kafrul, Dhaka",650,2,1,12500,Kafrul,378
621,"Block J, Banasree, Dhaka",1600,3,4,30000,Banasree,245
622,"Vashantek, Cantonment, Dhaka",650,2,2,13000,Cantonment,696
623,"Block J, Banasree, Dhaka",950,2,2,17000,Banasree,245
624,"Middle Paikpara, Mirpur, Dhaka",1250,3,3,17000,Mirpur,445
625,"Amligola, Lalbagh, Dhaka",700,2,2,12000,Lalbagh,17
626,"Block F, Bashundhara R-A, Dhaka",1550,3,3,30000,Bashundhara,220
627,"Mohammadpur, Dhaka",1465,3,4,28000,Mohammadpur,461
628,"Sayednagar, East Vatara, Vatara, Badda, Dhaka",750,2,2,12000,Vatara,573
629,"Sayednagar, East Vatara, Vatara, Badda, Dhaka",650,1,1,10000,Vatara,573
630,"South Chalabon, Dakshin Khan, Dhaka",650,2,2,9000,Dakshin Khan,644
631,"Tejgaon, Dhaka",1200,3,3,24000,Tejgaon,677
632,"Block C, Section 10, Mirpur, Dhaka",1300,3,3,20000,Mirpur,159
633,"Block C, Section 10, Mirpur, Dhaka",1200,3,2,22000,Mirpur,159
634,"Block G, Bashundhara R-A, Dhaka",1575,3,3,30000,Bashundhara,230
635,"South Pirerbag, Pirerbag, Mirpur, Dhaka",850,2,2,12000,Mirpur,658
636,"Block D, Bochila Garden City, Bochila, Mohammadpur, Dhaka",1100,3,3,14000,Mohammadpur,174
637,"Tajmahal Road, Mohammadpur, Dhaka",700,2,2,14500,Mohammadpur,668
638,"Rupnagar R/A, Mirpur, Dhaka",600,2,2,11000,Mirpur,565
639,"Mirpur, Dhaka",1250,3,3,16000,Mirpur,451
640,"Block D, Arambag Residential Area, Pallabi, Mirpur, Dhaka",650,2,2,12000,Mirpur,170
641,"Block B, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1250,3,3,25000,Mohammadpur,108
642,"Hazaribag, Dhaka",900,3,2,16000,Hazaribag,351
643,"South Pirerbag, Pirerbag, Mirpur, Dhaka",1175,3,3,17000,Mirpur,658
644,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",1654,3,4,14000,Uttara,93
645,"Shyamoli, Dhaka",1250,3,3,21000,Shyamoli,632
646,"Section 2, Mirpur, Dhaka",850,2,2,12500,Mirpur,581
647,"Shyamoli, Dhaka",1300,3,3,22000,Shyamoli,632
648,"Rupnagar R/A, Mirpur, Dhaka",600,2,2,10000,Mirpur,565
649,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1150,3,3,14500,Mirpur,446
650,"Block A, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1500,3,3,20000,Mohammadpur,74
651,"PC Culture Housing, Mohammadpur, Dhaka",700,2,2,14000,Mohammadpur,519
652,"Block A, Banasree, Dhaka",2000,4,4,45000,Banasree,72
653,"Rayer Bazaar, Hazaribag, Dhaka",1100,3,2,20000,Hazaribag,545
654,"Shyamoli, Dhaka",1200,3,3,21000,Shyamoli,632
655,"Shyamoli, Dhaka",1350,3,3,30000,Shyamoli,632
656,"Block C, Section 12, Mirpur, Dhaka",650,2,2,11500,Mirpur,161
657,"Sector 7, Uttara, Dhaka",2200,3,4,55000,Uttara,604
658,"Katashur, Mohammadpur, Dhaka",1275,3,3,30000,Mohammadpur,392
659,"Uttar Badda, Badda, Dhaka",1200,3,3,20000,Badda,691
660,"Block D, Section 12, Mirpur, Dhaka",650,2,2,11500,Mirpur,194
661,"Sector 14, Uttara, Dhaka",1000,3,2,20000,Uttara,594
662,"Rupnagar R/A, Mirpur, Dhaka",800,2,2,14000,Mirpur,565
663,"Boshoty Housing, Borobag, Section 2, Mirpur, Dhaka",1200,3,3,20000,Mirpur,276
664,"Rupnagar R/A, Mirpur, Dhaka",800,2,2,16000,Mirpur,565
665,"Mohammadpur, Dhaka",720,2,2,15000,Mohammadpur,461
666,"Tajmahal Road, Mohammadpur, Dhaka",720,2,2,16000,Mohammadpur,668
667,"Kaderabad Housing Society, Katashur, Mohammadpur, Dhaka",850,2,2,16000,Mohammadpur,377
668,"Jigatola, Hazaribag, Dhaka",650,2,1,12500,Hazaribag,370
669,"Jigatola, Hazaribag, Dhaka",1400,4,3,30000,Hazaribag,370
670,"Ashkona, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,24
671,"Ashkona, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,24
672,"Swapnodhara Housing, Bochila, Mohammadpur, Dhaka",700,2,2,10000,Mohammadpur,666
673,"PC Culture Housing, Mohammadpur, Dhaka",750,2,2,15000,Mohammadpur,519
674,"Taltola, Khilgaon, Dhaka",650,2,2,12000,Taltola,675
675,"Abdur Rafique Housing Society, Shekhertek, Mohammadpur, Dhaka",700,2,2,12500,Mohammadpur,7
